Loan_ID,Borrower_ID,Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD
10336,336,Power (Thermal),246.87280719230162,1.7870185161989691,0.08939175280494448,0.45
10337,337,Pharma,84.04839664893929,4.396268591169857,0.10199826200578739,0.45
10338,338,IT Services,145.86146114382055,4.721648772609632,0.11714728400280178,0.45
10339,339,Infra & Roads,285.8711250653916,1.3583029550117844,0.08956369308628413,0.45
10340,340,Power (Thermal),149.56135706337642,3.4658928952297465,0.13808133032274433,0.45
10341,341,Infra & Roads,87.91205426136861,9.600845205398404,0.13488495972365963,0.45
10342,342,Infra & Roads,130.12144872300772,9.582693470467206,0.09001701074206815,0.45
10343,343,Power (Thermal),133.4817078969265,4.1709434882728535,0.08726932767565913,0.45
10344,344,Steel & Cement,95.20064948937643,1.3879009805349165,0.08512450896849592,0.45
10345,345,Steel & Cement,108.79275311444553,2.611854453953634,0.13456661984219787,0.45
10346,346,Infra & Roads,1010.6779321370822,4.529960140901862,0.09161742858772765,0.45
10347,347,Infra & Roads,290.9360075113567,9.530017281723069,0.10497709571266128,0.45
10348,348,Power (Thermal),104.10745827682167,2.270791571834664,0.10693108193912018,0.45
10349,349,Steel & Cement,342.52521841925716,7.8716425930139104,0.11594066265281405,0.45
10350,350,Infra & Roads,99.42629464114277,1.9781428543722286,0.0843041206248455,0.45
10351,351,Infra & Roads,606.5271940802402,9.831318196521492,0.09360551704403096,0.45
10352,352,Pharma,231.26647813125894,4.4345484919822145,0.13588942321513559,0.45
10353,353,Infra & Roads,130.48227935965403,7.9771108500915044,0.13450460643611417,0.45
10354,354,Power (Thermal),253.98121585887327,4.083319745300186,0.12687743884434155,0.45
10355,355,Power (Thermal),22.532272559656036,6.649019894429278,0.08116407473709293,0.45
10356,356,Infra & Roads,38.39314919542509,2.728144762660331,0.09962040610976614,0.45
10357,357,Power (Thermal),35.42047321317256,2.3141891736726627,0.11767752412057447,0.45
10358,358,Infra & Roads,176.18449511999495,9.442577256113182,0.09651141270640855,0.45
10359,359,Pharma,1186.8025052964322,9.258825501139901,0.13457520170322665,0.45
10360,360,Infra & Roads,2159.3449168230245,8.98722046191594,0.11803336770994652,0.45
10361,361,Steel & Cement,319.1500351150685,6.628901051499341,0.08431440303898674,0.45
10362,362,Infra & Roads,270.70058831649345,8.274413900946504,0.1345403353301422,0.45
10363,363,Infra & Roads,17.09405460298794,1.621332432202374,0.13746599949057337,0.45
10364,364,Infra & Roads,77.38488213920998,4.013101377016112,0.08466274510350354,0.45
10365,365,Pharma,57.665524409751946,3.823328122814406,0.11194161409167891,0.45
10366,366,Steel & Cement,70.4556111259099,6.720807897573519,0.09820185693285023,0.45
10367,367,Pharma,121.29522108620355,4.2036199612357645,0.10357034458888414,0.45
10368,368,Pharma,84.22495935899047,2.336561034793127,0.09077907307732051,0.45
10369,369,Power (Thermal),13.802368771602064,6.368203678721893,0.11468432612074476,0.45
10370,370,Power (Thermal),364.12321290125794,8.329455286021734,0.13747876119493346,0.45
10371,371,Power (Thermal),40.96460368678055,4.439111450139759,0.11018435601629656,0.45
10372,372,Power (Thermal),197.7683184873909,2.1904184358863352,0.08497487488366887,0.45
10373,373,Power (Thermal),1788.0826932763005,2.7701937758154074,0.11720008000864451,0.45
10374,374,Infra & Roads,49.24158500103862,3.137349746524456,0.10041337966707542,0.45
10375,375,Power (Thermal),7.125322388959983,3.699078336950826,0.13135551137547788,0.45
10376,376,Steel & Cement,105.29805350578548,6.785155634556782,0.10608068889898822,0.45
10377,377,IT Services,556.2131377095184,6.408509360839471,0.09157037653653474,0.45
10378,378,Power (Thermal),1556.2228979114445,7.264718754103352,0.0914663373614687,0.45
10379,379,IT Services,33.93817498839234,4.2625178607836185,0.12612585084326963,0.45
10380,380,Steel & Cement,269.3573853435222,8.415978866919804,0.0959352558984416,0.45
10381,381,Power (Thermal),84.91302113903522,2.8367889504018424,0.1260340036495534,0.45
10382,382,Infra & Roads,130.6944263134233,5.221366727663385,0.09235323864599597,0.45
10383,383,Infra & Roads,3544.7113688258887,8.208448493872872,0.09930118212207857,0.45
10384,384,Pharma,24.445242248588674,2.621427829593573,0.10792921834638197,0.45
10385,385,IT Services,201.23786046197895,1.9887680236670464,0.13659175098160706,0.45
10386,386,IT Services,260.1430848840391,8.953155709191908,0.1359038854852295,0.45
10387,387,Steel & Cement,546.1772681138573,4.086366964832763,0.09241231252533727,0.45
10388,388,Power (Thermal),166.93087159351344,7.154831124181288,0.10149314247458438,0.45
10389,389,IT Services,214.7899658030186,1.2281374383754464,0.08896396330722635,0.45
10390,390,IT Services,92.76057573588349,7.210421995685047,0.11059910475880984,0.45
10391,391,Pharma,204.98818216357301,3.844911803922735,0.10763495304168,0.45
10392,392,Steel & Cement,98.31427835005843,1.5016676822869757,0.13404560974704396,0.45
10393,393,Steel & Cement,312.90081890806533,6.488314853933053,0.13580032266746436,0.45
10394,394,IT Services,95.24643607274058,3.167234344658559,0.10301404346043753,0.45
10395,395,Steel & Cement,233.34556645904266,4.48126517846692,0.10950427658113937,0.45
10396,396,Pharma,143.29201679938,1.7252273105786222,0.133774174948768,0.45
10397,397,Pharma,573.2146769581865,2.324469259854508,0.1284024684647037,0.45
10398,398,Steel & Cement,139.53668361772762,3.6817951194625937,0.08021937868067895,0.45
10399,399,IT Services,17.678709070190703,1.8078355050414143,0.09920357385101496,0.45
10400,400,IT Services,674.725405108124,9.197436382176837,0.10530645451616756,0.45
10401,401,Power (Thermal),50.05494184079943,1.0544233886558056,0.0937829770209939,0.45
10402,402,Pharma,67.72669352883746,5.354741969778803,0.09197429695375633,0.45
10403,403,Infra & Roads,72.61753685573053,2.109227123192963,0.08226707039574079,0.45
10404,404,IT Services,772.2634218264923,3.7691118053015367,0.11860218350418564,0.45
10405,405,Steel & Cement,11.440857543352726,9.334536038364389,0.09575061742898994,0.45
10406,406,Pharma,6407.9727765912785,2.4552509794658817,0.08314083070587878,0.45
10407,407,Steel & Cement,527.0356381770282,9.692490877464994,0.09385875863168382,0.45
10408,408,Power (Thermal),194.0055364299813,2.8521493929047956,0.1281148371701676,0.45
10409,409,Pharma,138.9518123466658,7.6740949762014665,0.1310893508987928,0.45
10410,410,Power (Thermal),209.06911473900004,5.920095384075806,0.10898397471159817,0.45
10411,411,Steel & Cement,277.36849086245496,8.960308548370833,0.10496424022452118,0.45
10412,412,Pharma,321.9057185512794,5.985939299528178,0.13867122161010692,0.45
10413,413,Pharma,289.0863288368252,5.811032972406778,0.0920338795752842,0.45
10414,414,Infra & Roads,165.25617034768248,2.759122003315599,0.09292155697127652,0.45
10415,415,Infra & Roads,117.11939629693633,2.4960642584649286,0.097512030622184,0.45
10416,416,Steel & Cement,123.77582414227996,9.248402360039627,0.09036543909686524,0.45
10417,417,Steel & Cement,117.46143460440449,3.9505437896503066,0.1027619358922512,0.45
10418,418,Steel & Cement,578.5495041354972,4.348740294666063,0.13465005361938526,0.45
10419,419,Infra & Roads,302.5565090304827,7.838412925855495,0.11692087043771446,0.45
10420,420,IT Services,4.355910412516106,4.049411341805266,0.10471679291673583,0.45
10421,421,IT Services,326.05984294482806,9.568562019751024,0.1360646476742729,0.45
10422,422,IT Services,187.48211115067886,7.641349920989203,0.08290785394854934,0.45
10423,423,Power (Thermal),145.11833198551793,6.37686318316078,0.09261657067411169,0.45
10424,424,Infra & Roads,93.10965236449178,8.928056444902772,0.11395331630610556,0.45
10425,425,Power (Thermal),571.8834797987372,1.4464531751453449,0.11693315739159076,0.45
10426,426,Infra & Roads,462.6781882042947,3.3135642297028784,0.08237345039375679,0.45
10427,427,Steel & Cement,58.706285449837345,5.18532700798819,0.10418232547442793,0.45
10428,428,Pharma,241.88508174523602,3.0428068552436893,0.11894923788985237,0.45
10429,429,Steel & Cement,46.247708581646144,7.695146685719368,0.1218842327842041,0.45
10430,430,Power (Thermal),28.34521413245986,9.272872279483526,0.11828839415097617,0.45
10431,431,Power (Thermal),69.96109700530182,4.81393107937831,0.09923379346165548,0.45
10432,432,IT Services,417.7454045178621,4.079193401007054,0.08561120741587458,0.45
10433,433,Infra & Roads,465.7970640723478,9.653956589238096,0.10562674678516006,0.45
10434,434,Power (Thermal),274.7062937280619,5.003671895447868,0.08772526624208334,0.45
10435,435,Power (Thermal),354.2897014799258,5.401435604043549,0.13685741951124003,0.45
10436,436,IT Services,275.72774412418414,4.164848851077148,0.1085102519613577,0.45
10437,437,Power (Thermal),68.73249498544983,9.185936257109246,0.09903555046141206,0.45
10438,438,IT Services,249.21277598798994,6.120599349536657,0.125978244267134,0.45
10439,439,IT Services,387.8006543993502,7.859571284634802,0.10987691555493584,0.45
10440,440,Power (Thermal),366.92211168015,8.306260465157976,0.09860204144074701,0.45
10441,441,Power (Thermal),618.1283028933717,4.076641377255323,0.1287180645434481,0.45
10442,442,Pharma,347.22209437745204,4.90324898188342,0.13202912906006734,0.45
10443,443,Steel & Cement,226.2720076090905,8.636245969656382,0.12038048997732062,0.45
10444,444,Steel & Cement,536.0247235213569,4.269298165082292,0.08281786534446003,0.45
10445,445,IT Services,143.7642045276599,8.145416201066663,0.11397937280999193,0.45
10446,446,Pharma,51.50868419124186,9.468930903169934,0.1257976947198369,0.45
10447,447,Pharma,122.0364344605432,6.608893357612063,0.08819018072501493,0.45
10448,448,IT Services,60.710509789469334,7.674645587067,0.0937202450830762,0.45
10449,449,Steel & Cement,66.00866821746227,8.245875808370215,0.1329497063040882,0.45
10450,450,Power (Thermal),124.78317050776002,8.605356840069783,0.08120730331118445,0.45
10451,451,IT Services,57.34559862663681,4.5554800407111635,0.12516362826955857,0.45
10452,452,Infra & Roads,102.55981244467829,1.4613711325839835,0.10842639755086539,0.45
10453,453,Steel & Cement,15.297086717628286,4.616886441130656,0.10680632953037641,0.45
10454,454,Pharma,191.70398717064327,7.063806068056808,0.08042579194969324,0.45
10455,455,Power (Thermal),148.62800454771983,5.053153472027135,0.12916389385798957,0.45
10456,456,Infra & Roads,55.67290830586679,7.740668357743587,0.10158949403819399,0.45
10457,457,Power (Thermal),327.3712349770447,4.212841865217975,0.11244593787803259,0.45
10458,458,Infra & Roads,457.1831905423279,6.712697269936266,0.12063804118013957,0.45
10459,459,Power (Thermal),21.561906348681635,2.677778243685771,0.12215777458627496,0.45
10460,460,Power (Thermal),59.42590638519669,7.744324929804613,0.13735880352956437,0.45
10461,461,Power (Thermal),58.97002006412307,5.911263719317232,0.11188039719419655,0.45
10462,462,Infra & Roads,48.04395296384771,2.836579496919405,0.10398317305846566,0.45
10463,463,IT Services,401.56515947470643,3.627200561480265,0.13722221758950248,0.45
10464,464,Infra & Roads,117.61406556684376,7.737478377236491,0.11852661410153129,0.45
10465,465,Pharma,108.04871502024672,5.343411120953686,0.09788902137659335,0.45
10466,466,Steel & Cement,13.401480188863593,2.94428296353765,0.08758785472421428,0.45
10467,467,Steel & Cement,318.1432128423648,9.70544071333268,0.1305532700879109,0.45
10468,468,Pharma,33.545070617699466,7.4361251783519915,0.1017308961676491,0.45
10469,469,Power (Thermal),159.48010107948303,9.614213492858166,0.11962818328186588,0.45
10470,470,Pharma,207.02764302846063,4.843945408243089,0.10824898516195389,0.45
10471,471,Power (Thermal),759.5987360784943,5.275903066225484,0.09193578678770231,0.45
10472,472,Pharma,30.858601275105944,9.081596945665172,0.11610119651722792,0.45
10473,473,Power (Thermal),3.961352126271077,5.725444062208462,0.08364098413704094,0.45
10474,474,Pharma,185.04877772515005,7.365510207151004,0.10480054759227155,0.45
10475,475,Infra & Roads,1287.700589165748,3.2695558974597696,0.11279689637982027,0.45
10476,476,Pharma,656.3771998899871,5.020538218323765,0.10616281844711475,0.45
10477,477,Power (Thermal),190.86975765017667,2.1110487922931958,0.12492033051505946,0.45
10478,478,Infra & Roads,82.27247274927451,2.853820322892655,0.12967549727271876,0.45
10479,479,Pharma,390.9372714202952,1.0084907374086798,0.1262745844419907,0.45
10480,480,Infra & Roads,46.14296724848796,1.3533854648379422,0.08232877686870813,0.45
10481,481,Infra & Roads,262.86203774425127,9.795554408592364,0.09164772622675833,0.45
10482,482,Infra & Roads,272.20737693297997,3.181183256230861,0.11219645055582647,0.45
10483,483,Infra & Roads,529.6687912328106,6.969796385536018,0.13608932242662808,0.45
10484,484,Infra & Roads,4070.7887132159026,8.551897289196503,0.130097406503127,0.45
10485,485,Infra & Roads,237.67380363486436,5.955944133129078,0.13055207050110812,0.45
10486,486,Pharma,80.57944959114879,2.3783005007556057,0.0981924916255805,0.45
10487,487,Power (Thermal),143.9276618898185,7.553047936025497,0.10576687382472216,0.45
10488,488,Steel & Cement,17.76284496370823,6.402262690896247,0.10824235683895625,0.45
10489,489,Pharma,64.47930004082116,7.581255304126376,0.08944229500099463,0.45
10490,490,Pharma,90.81832425880971,7.927719605713785,0.08186408781466738,0.45
10491,491,Infra & Roads,79.13014661674089,9.778693309162707,0.13681417396763101,0.45
10492,492,Infra & Roads,178.18562543594533,6.16206952024039,0.0944427551398104,0.45
10493,493,Steel & Cement,55.317874333594766,4.074770014215416,0.09439693422341788,0.45
10494,494,Power (Thermal),569.7722962713234,6.836181012102133,0.08500274322612558,0.45
10495,495,Infra & Roads,148.4500410749431,1.6159663831836353,0.1357104651166267,0.45
10496,496,Steel & Cement,146.7660195063569,9.076575864894277,0.11478422689638633,0.45
10497,497,Infra & Roads,100.13570741893469,2.074429102043771,0.12002221142752124,0.45
10498,498,Power (Thermal),178.79301940724477,3.950585540972364,0.13469461323578316,0.45
10499,499,Pharma,399.46171071673297,8.341708425635087,0.10073721013404738,0.45
10500,500,Pharma,52.428154211401825,6.375811404976407,0.11729043866828506,0.45
10501,501,Infra & Roads,67.37406914538114,4.542719682496979,0.08232796728373325,0.45
10502,502,Infra & Roads,103.08241000598254,5.260920934375193,0.09120635169386776,0.45
10503,503,Steel & Cement,29.51666124361159,8.690926538819623,0.12987474830539655,0.45
10504,504,IT Services,55.52817604052644,4.060039474539029,0.12600610138030016,0.45
10505,505,Infra & Roads,83.8085433643176,8.826847163309541,0.10103856148742882,0.45
10506,506,Power (Thermal),423.8022762448442,1.7932098787902233,0.10260863766645276,0.45
10507,507,Pharma,203.37948025073266,7.991185934877676,0.11201326601321478,0.45
10508,508,IT Services,187.22439929060386,8.627928697492628,0.08001446028110808,0.45
10509,509,Pharma,412.0223331691226,2.6363588755360485,0.09447466016228168,0.45
10510,510,IT Services,125.8579454557184,4.873118791349804,0.09249390851649288,0.45
10511,511,Infra & Roads,237.1179792261936,2.4894979719729005,0.09502897680498582,0.45
10512,512,Steel & Cement,131.12274857220456,7.35943716094796,0.1283543505520065,0.45
10513,513,Pharma,204.06423449960553,5.818129912554911,0.0967804313927866,0.45
10514,514,Pharma,73.75063540664246,6.717910120374889,0.09149127932300889,0.45
10515,515,Power (Thermal),7.9519677206233395,2.7683827026059005,0.1102558076475819,0.45
10516,516,Power (Thermal),126.32589112476383,2.9057127584717755,0.13193870218236392,0.45
10517,517,Steel & Cement,818.3562566108484,1.3734759295891572,0.09448098223025,0.45
10518,518,IT Services,450.9960055951308,3.8986078167615674,0.08471217456756792,0.45
10519,519,Pharma,472.70758392265515,6.037701952003075,0.10138428415097989,0.45
10520,520,Power (Thermal),654.1632029804376,8.721414225975959,0.12485910947389868,0.45
10521,521,Infra & Roads,165.07321605617986,7.002347027128127,0.11304143268168768,0.45
10522,522,Steel & Cement,188.06334524813826,4.918566910597763,0.12900760217446086,0.45
10523,523,Pharma,70.7263160836365,9.57808102954724,0.13757552885655405,0.45
10524,524,IT Services,101.56637978633272,7.473206805182487,0.12755974860509703,0.45
10525,525,IT Services,310.73031440426547,9.37148682576295,0.11622818473062521,0.45
10526,526,Infra & Roads,629.3335010917488,5.748291759449491,0.10960049528314283,0.45
10527,527,Steel & Cement,125.54502625689096,3.3301384731382564,0.082404145180896,0.45
10528,528,Steel & Cement,86.46786847211206,1.4754401772824979,0.13905931872884247,0.45
10529,529,Power (Thermal),148.5072161445201,7.534763663354655,0.10300886735450256,0.45
10530,530,Pharma,305.34677522966166,2.0917269820498072,0.08913369283501202,0.45
10531,531,IT Services,26.24234219676239,3.7249761544477047,0.12000253132378741,0.45
10532,532,Pharma,9.436478367219,5.792238170955077,0.09705729734572757,0.45
10533,533,Pharma,76.65813876821339,6.0797492900177295,0.11514669625586287,0.45
10534,534,Infra & Roads,34.299990901278456,6.4052487728842245,0.11520607447067549,0.45
10535,535,IT Services,80.65911059757342,2.4962979731473056,0.10674378925417216,0.45
10536,536,Pharma,124.29572650302865,4.417636643394839,0.13016711693270255,0.45
10537,537,IT Services,86.15102917114339,6.5547480440527,0.09589802369332659,0.45
10538,538,Power (Thermal),848.0681866671542,9.728369781704062,0.10691795549706407,0.45
10539,539,Infra & Roads,219.6628163146275,7.548680239297198,0.1122615277154583,0.45
10540,540,Power (Thermal),212.84607066751175,9.30343381384562,0.11981748324603798,0.45
10541,541,Pharma,313.13943571242896,7.859908524827594,0.1270383110303354,0.45
10542,542,Infra & Roads,37.84126820915205,6.325452720031604,0.10368843697269536,0.45
10543,543,Power (Thermal),516.4271044464946,2.728210322227101,0.11876281664579577,0.45
10544,544,Infra & Roads,135.51507058403558,7.000170867032617,0.08903665718411115,0.45
10545,545,Infra & Roads,331.81471994771397,6.610416093639164,0.13595888603254874,0.45
10546,546,Steel & Cement,41.00817021349312,6.422222534115398,0.10298352838526022,0.45
10547,547,Power (Thermal),22.999891091844034,5.408072811894167,0.12377128531858632,0.45
10548,548,Infra & Roads,396.0211384008809,5.75790943590348,0.08122046491293067,0.45
10549,549,Infra & Roads,233.15219350013442,4.0099827440629365,0.09231122857428842,0.45
10550,550,IT Services,50.276518283294756,5.673814233780728,0.10922495265941469,0.45
10551,551,Infra & Roads,52.269043977142175,2.7780031511063044,0.1326951480639408,0.45
10552,552,Pharma,572.7914800364221,8.246569576243392,0.11163530899704063,0.45
10553,553,Infra & Roads,35.61282153728314,2.6719925922883703,0.13579222893763276,0.45
10554,554,Infra & Roads,1065.5086224535073,1.7646966090051976,0.10902781379496779,0.45
10555,555,Pharma,50.36291639409155,4.926214237214417,0.109426945804157,0.45
10556,556,Steel & Cement,319.2805906652198,6.924766955554556,0.08718480731003192,0.45
10557,557,Power (Thermal),100.04877620303591,4.939451424401872,0.12815937464913318,0.45
10558,558,Power (Thermal),306.07339229595556,3.4907871875617773,0.09481792474802375,0.45
10559,559,IT Services,77.25125777041436,6.023540655013966,0.13397674936233891,0.45
10560,560,Infra & Roads,122.0765751152629,4.1230210187097995,0.13464945321982377,0.45
10561,561,IT Services,155.88257671837565,9.395809211139698,0.136598606712449,0.45
10562,562,Power (Thermal),44.58400012461216,9.303806256432148,0.1112138293461854,0.45
10563,563,Power (Thermal),361.0401657121287,5.521346379748859,0.12062562708701867,0.45
10564,564,Power (Thermal),80.16954625345356,3.950955946164327,0.12671095280369982,0.45
10565,565,Steel & Cement,112.80719264246869,7.634191725609751,0.08786087711902794,0.45
10566,566,Infra & Roads,45.005322046164196,1.3304164913475998,0.11605743169984983,0.45
10567,567,Steel & Cement,6.856517154901193,5.272921054392861,0.0820578740781987,0.45
10568,568,Steel & Cement,118.0096835261793,4.026910548433001,0.10985396500332356,0.45
10569,569,Pharma,2684.2013286036167,9.284822965922992,0.08929056089721366,0.45
10570,570,Steel & Cement,380.51482767982736,1.1080272454541429,0.09097537555772509,0.45
10571,571,Infra & Roads,145.0223029903092,5.975333881465142,0.1019028540015561,0.45
10572,572,IT Services,108.25948723652017,7.6659722295996335,0.1059462300029902,0.45
10573,573,Steel & Cement,152.46866070797503,5.365161887716371,0.11739034547193125,0.45
10574,574,Infra & Roads,286.1576658766549,1.7686272714644948,0.08446570510631095,0.45
10575,575,Pharma,35.98220899179757,9.75215251025112,0.11022150567424668,0.45
10576,576,Pharma,565.2036075657068,5.662093882384881,0.09095750781518608,0.45
10577,577,Power (Thermal),350.18359655312776,6.527676198871102,0.11443851050190453,0.45
10578,578,Pharma,351.3640518957838,3.129488044367566,0.11824427673567102,0.45
10579,579,Infra & Roads,251.18026951168596,5.351482765961235,0.11340255539317123,0.45
10580,580,Steel & Cement,151.9482480068447,4.862345427624897,0.12429773062869848,0.45
10581,581,Infra & Roads,332.76398440707277,1.6740625780178537,0.10013655465445409,0.45
10582,582,Pharma,301.92449226167315,1.9554431819272051,0.12590639549798788,0.45
10583,583,Infra & Roads,97.04270572980288,8.537252676568972,0.10596602490249163,0.45
10584,584,Steel & Cement,74.56549543454447,3.1583795698593122,0.10905106989935581,0.45
10585,585,Infra & Roads,167.7085337129908,2.7546244434876748,0.1188861276356643,0.45
10586,586,Power (Thermal),952.2467399162958,5.544203061251253,0.08110150303995343,0.45
10587,587,Power (Thermal),33.55116238664621,7.918724182262617,0.11923965328521491,0.45
10588,588,Power (Thermal),25.507427419270833,1.5575186672108914,0.11711510894432693,0.45
10589,589,Power (Thermal),180.8581476723806,6.1912712767443026,0.09859082700519681,0.45
10590,590,Power (Thermal),157.75847783993152,2.0728939855651602,0.08514765709396938,0.45
10591,591,Power (Thermal),182.7300628094259,1.3281494574305661,0.08545612699478247,0.45
10592,592,Infra & Roads,198.88839484783566,1.4746955694599566,0.13539342481911373,0.45
10593,593,Power (Thermal),113.54023805907407,8.507476973875972,0.12135675927355025,0.45
10594,594,Steel & Cement,886.9921447742422,2.061752352652554,0.08762615682624443,0.45
10595,595,Pharma,21.734812240566693,1.4063622797106277,0.10140339015853439,0.45
10596,596,Infra & Roads,54.91593548627777,4.94109898428621,0.1155489796340958,0.45
10597,597,Infra & Roads,131.1175550787106,8.595941247478223,0.13013430230543893,0.45
10598,598,Power (Thermal),20.659462081002598,3.361675388403717,0.08261965572278052,0.45
10599,599,Power (Thermal),120.17808864552688,4.795413557733248,0.09419798788820054,0.45
10600,600,Power (Thermal),1089.816049302672,1.359302793073761,0.1333849394177228,0.45
10601,601,Power (Thermal),152.17996274737203,5.041706627213883,0.08054993301102899,0.45
10602,602,Steel & Cement,195.75053870307894,6.198517725734203,0.09208394616763324,0.45
10603,603,Power (Thermal),32.71397255154475,6.138163483769303,0.13754145055837796,0.45
10604,604,Power (Thermal),70.83592663562305,3.9918402295692865,0.11680411079133027,0.45
10605,605,Power (Thermal),94.61011021077287,3.8397986259682195,0.0957002819982504,0.45
10606,606,Infra & Roads,101.36642114446066,1.959612570429381,0.08401946566375086,0.45
10607,607,Power (Thermal),690.8844262599305,4.301184885816415,0.08169148042683333,0.45
10608,608,Steel & Cement,289.81108302856046,1.8954520198566818,0.09468470477821564,0.45
10609,609,Infra & Roads,39.10500452139806,7.899363502408464,0.13288914917533465,0.45
10610,610,Infra & Roads,199.49830381601393,9.696468679733673,0.10495481925785058,0.45
10611,611,Power (Thermal),269.84995928813584,9.730670110000363,0.1232200021499596,0.45
10612,612,IT Services,582.9951377274173,8.785639894378544,0.13509710212279746,0.45
10613,613,Infra & Roads,988.9549938685544,6.407129344056572,0.104482427696169,0.45
10614,614,Power (Thermal),43.898799339365745,7.307791275194919,0.09147664226224383,0.45
10615,615,Pharma,56.09075402447216,3.5668522241237266,0.11102707585141518,0.45
10616,616,Pharma,32.81568391690571,6.676933781553585,0.1344850212235913,0.45
10617,617,Power (Thermal),112.07588304577939,5.100845944958897,0.12826246484826204,0.45
10618,618,Steel & Cement,259.72673246996555,5.338156057992393,0.08394979060178923,0.45
10619,619,IT Services,485.316579827699,7.819989043376421,0.12155436800465491,0.45
10620,620,IT Services,135.48470715545682,3.537265200375265,0.11431385134753724,0.45
10621,621,Power (Thermal),101.10736500570331,3.8623565052506788,0.13444779058078554,0.45
10622,622,Power (Thermal),178.058044654277,9.321776120157729,0.08734888501101784,0.45
10623,623,Steel & Cement,54.47971976664467,1.5060186536587503,0.11204216679227941,0.45
10624,624,Infra & Roads,1821.5561933860436,5.370708685720063,0.13276776161071355,0.45
10625,625,Infra & Roads,21.55928899348608,9.215207203670756,0.10460142720450459,0.45
10626,626,Steel & Cement,185.24674527847114,6.493267070363413,0.10891969506397203,0.45
10627,627,Infra & Roads,1682.990354560692,5.9176636679091885,0.0842276406600175,0.45
10628,628,IT Services,149.62913712767602,3.247697613064197,0.09668861842693466,0.45
10629,629,Power (Thermal),118.1497819384602,4.089479401580034,0.09947039895013685,0.45
10630,630,Steel & Cement,96.64703163153871,8.668435742242236,0.13670734692469322,0.45
10631,631,IT Services,119.52552918292253,6.032963185916123,0.09696004163246955,0.45
10632,632,Pharma,770.7917008962861,5.6326797438110185,0.10765212411617912,0.45
10633,633,Infra & Roads,10.441264610624806,1.8962174218602603,0.1202782654138568,0.45
10634,634,Infra & Roads,934.6016928324804,1.144253408096108,0.08973100234447265,0.45
10635,635,Power (Thermal),26.876476300744148,9.673166698183442,0.10918654322851248,0.45
10636,636,Steel & Cement,107.77192676268814,4.392875505581575,0.12431234236855446,0.45
10637,637,Infra & Roads,88.66867725294628,6.428917558895539,0.13201131278162398,0.45
10638,638,Power (Thermal),300.7453591234822,1.7174356586855648,0.1175755564797456,0.45
10639,639,Steel & Cement,21.807430879368663,7.148028571507419,0.12014321091901689,0.45
10640,640,Steel & Cement,258.42543488927055,9.393100378353648,0.08757700835507413,0.45
10641,641,Power (Thermal),1684.411540969663,6.180987276976777,0.13674658983478083,0.45
10642,642,Steel & Cement,28.91010518808075,2.135037901378695,0.08795444464906894,0.45
10643,643,Power (Thermal),186.35387150007858,6.23549374726129,0.1264803762309079,0.45
10644,644,Steel & Cement,67.06225631229478,7.897124917941872,0.09588897930669914,0.45
10645,645,Power (Thermal),247.4143959997127,4.657748829166168,0.1360155886220751,0.45
10646,646,Pharma,151.86277741022198,8.91853973147321,0.12319757236216877,0.45
10647,647,Infra & Roads,68.73205670820745,6.83814658021628,0.12522882277870215,0.45
10648,648,Infra & Roads,266.51932148117544,9.093240264602823,0.09314355038359301,0.45
10649,649,IT Services,1293.64323733784,6.611547801226035,0.10658239859810965,0.45
10650,650,Infra & Roads,118.02724054825119,2.181591748043418,0.11706879167535719,0.45
10651,651,Power (Thermal),352.02758203344257,3.787225399946702,0.12619841709239607,0.45
10652,652,Infra & Roads,31.439732226459032,2.8161545342721124,0.08623756255474338,0.45
10653,653,Infra & Roads,47.1001576343562,9.179438479451761,0.13774191898727173,0.45
10654,654,IT Services,261.61855172706345,7.843600605587344,0.1334132402332734,0.45
10655,655,Steel & Cement,880.8957030925138,7.087585320190055,0.09622091542973507,0.45
10656,656,Power (Thermal),227.40578449884396,3.708696876684595,0.12936561458193993,0.45
10657,657,Steel & Cement,101.93449115429951,2.656402948451922,0.11109943538238942,0.45
10658,658,Steel & Cement,148.28701502960914,7.808059791900206,0.10770838889372113,0.45
10659,659,Infra & Roads,33.099253168270415,5.267421512911717,0.09886604634868433,0.45
10660,660,Infra & Roads,306.5615011801551,3.032105969355662,0.11485811519789556,0.45
10661,661,Steel & Cement,427.86155549633924,6.549597803487476,0.12379334706221587,0.45
10662,662,Pharma,86.27083574569254,1.3630046692460678,0.1046559742977655,0.45
10663,663,Infra & Roads,84.43224873917332,3.9355322871542815,0.11775315158049754,0.45
10664,664,Power (Thermal),204.19060086008014,5.2170129513202115,0.12195877526931823,0.45
10665,665,Power (Thermal),87.87684246108765,2.3316250069846527,0.12266730902091716,0.45
10666,666,Power (Thermal),137.0904411564949,9.861890298317556,0.08311796588787082,0.45
10667,667,Power (Thermal),1843.9515825124217,2.8818762813065284,0.13158486834110403,0.45
10668,668,Power (Thermal),110.34029254047348,2.1731781703893898,0.10749519888590288,0.45
10669,669,Power (Thermal),96.5433198110941,2.8318138649820677,0.09574496490177287,0.45
10670,670,Steel & Cement,68.23446801115333,7.921550198437518,0.0945058704487809,0.45
10671,671,Power (Thermal),362.50213567692424,4.829550933446585,0.10898084677063703,0.45
10672,672,Pharma,119.4061840270028,6.088743457772842,0.13320989236813757,0.45
